name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
J1,3374.520124104035,2899.520124104035,154.8451067930107,280.82161151795793,141.17987990609194,146.8278186275405,337.4496994822477,63.44760514684668,1444.8155586409598,330.13284398937986,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442630908676565,2.6193077810486023,0.13820971122647968,1.5,0.07,0.017,4.97,0.8,8.4,6,17.78718991223417,3.25,2.078815699244922,0.8315262796979689,0.14877,0.0527657391874541,0.1,-0.255,12.223436311560143,0.4,1.2,45,1185904610.5324996,0.06822382182812936,444133.2360279268,166093.53875042583,213435.0335971818,0.06822382182812936,1.2333333333333332,0.04271773212251316,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839596.903601912,3392427.466171054,12290921.867531512,982398748.0218332,3285024.0938966377,154224813.75480545,2353842.832594903,13323997.080837803,6795238.51122728
J1,3374.5376151571304,2899.5376151571304,154.84591012111756,280.82188865316635,141.18080496416138,146.82871117590153,337.4520121274194,63.44803997253456,1444.8254604003357,330.13478774249404,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442683825103334,2.619316756488681,0.13821018482221,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787311813243214,3.25,2.0788228226100642,0.8315291290440258,0.14877,0.052765739187454114,0.1,-0.255,12.223478196947177,0.4,1.2,45,1185912737.8965955,0.06822382182812936,444136.2798077419,166094.67703983912,213436.49633222254,0.06822382182812936,1.2333333333333332,0.042717585744476205,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839650.630738001,3392450.7155057318,12291006.100948095,982405480.6985099,3285046.6071634195,154225870.70424542,2353858.9641939835,13324088.394232258,6795285.081058452
J1,3374.550844028762,2899.550844028762,154.8465176952574,280.8220982556479,141.18150460628522,146.82938622974618,337.4537612327275,63.44836884093515,1444.8329493225856,330.13625784557746,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.544272384686091,2.619323544794486,0.1382105430121836,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787404009704904,3.25,2.0788282101543536,0.8315312840617415,0.14877,0.0527657391874541,0.1,-0.255,12.223509875707599,0.4,1.2,45,1185918884.8039782,0.06822382182812936,444138.58188654605,166095.53795360113,213437.60263147473,0.06822382182812936,1.2333333333333332,0.04271747503648985,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839691.2657736195,3392468.299497946,12291069.808566485,982410572.7725803,3285063.634451008,154226670.09876493,2353871.164883447,13324157.456596382,6795320.302864155
J1,3374.560849316058,2899.560849316058,154.84697721655488,280.82225678203883,141.18203376115048,146.82989678768757,337.4550841198896,63.44861757140501,1444.8386133606837,330.1373697166478,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442754116135475,2.619328678929133,0.13821081391859333,1.5,0.07,0.017,4.97,0.8,8.4,6,17.78747373993498,3.25,2.078832284864391,0.8315329139457565,0.14877,0.0527657391874541,0.1,-0.255,12.22353383500262,0.4,1.2,45,1185923533.8464491,0.06822382182812936,444140.3229998351,166096.1890817854,213438.43935015108,0.06822382182812936,1.2333333333333332,0.04271739130615451,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839721.998952862,3392481.598661496,12291117.99205212,982414424.0212073,3285076.5125664924,154227274.6985808,2353880.392535655,13324209.689995052,6795346.941897477
J1,3374.568416534354,2899.568416534354,154.84732476235328,280.82237667869015,141.18243397264231,146.83028293376566,337.45608464861834,63.4488056917436,1444.842897197583,330.13821064895774,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442777009415825,2.619332561981684,0.13821101881073153,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787526478445454,3.25,2.07883536665213,0.8315341466608521,0.14877,0.052765739187454114,0.1,-0.255,12.223551955914525,0.4,1.2,45,1185927050.019776,0.06822382182812936,444141.6398422052,166096.68154438777,213439.07217893464,0.06822382182812936,1.2333333333333332,0.042717327979382755,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839745.243133954,3392491.6571121197,12291154.434284694,982417336.8054593,3285086.252569184,154227731.9707523,2353887.3716124794,13324249.195266157,6795367.08958574
J1,3374.5741397869506,2899.5741397869506,154.84758761869944,280.82246735895603,141.18273666137415,146.8305749844306,337.4568413704473,63.448947971283,1444.8461371574156,330.1388466643443,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442794324083486,2.6193354988156994,0.13821117377494918,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787566365738,3.25,2.078837697472777,0.8315350789891108,0.14877,0.0527657391874541,0.1,-0.255,12.22356566113993,0.4,1.2,45,1185929709.3788068,0.06822382182812936,444142.635798981,166097.0540046585,213439.5508012278,0.06822382182812936,1.2333333333333332,0.04271728008414296,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839762.823218085,3392499.264539006,12291181.99634473,982419539.808095,3285093.619146912,154228077.81572807,2353892.6500414014,13324279.07396943,6795382.327724409
J1,3374.5784684076284,2899.5784684076284,154.84778642260423,280.8225359423075,141.18296559147802,146.8307958686827,337.45741369570646,63.449055580408476,1444.848587609855,330.13932769658595,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442807419532194,2.6193377200052685,0.13821129097765866,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787596533369182,3.25,2.0788394603216416,0.8315357841286567,0.14877,0.0527657391874541,0.1,-0.255,12.223576026691253,0.4,1.2,45,1185931720.7101688,0.06822382182812936,444143.38906285935,166097.3357045022,213439.91279372948,0.06822382182812936,1.2333333333333332,0.04271724386003325,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839776.11941997,3392505.018202239,12291202.842133164,982421205.98714,3285099.1906506615,154228339.38584247,2353896.642232567,13324301.671885781,6795393.852661748
J1,3374.5817422375853,2899.5817422375853,154.84793678227592,280.8225878133249,141.18313873630512,146.83096292822873,337.4578465577739,63.449136967535466,1444.8504409404422,330.1396915116991,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442817323898101,2.6193393999381005,0.13821137962055638,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787619349806153,3.25,2.0788407936016675,0.831536317440667,0.14877,0.05276573918745412,0.1,-0.255,12.223583866377801,0.4,1.2,45,1185933241.923915,0.06822382182812936,444143.95877274824,166097.54876023377,213440.18657654824,0.06822382182812936,1.2333333333333332,0.04271721646301075,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839786.175627244,3392509.369823144,12291218.6082573,982422466.1546665,3285103.404500379,154228537.217021,2353899.661613757,13324318.763182446,6795402.569223048
J1,3374.584218306264,2899.584218306264,154.84805050253456,280.8226270444656,141.1832696895034,146.83108927898047,337.4581739407693,63.44919852238959,1444.8518426546714,330.13996667294964,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442824814781213,2.6193406705071207,0.13821144666306992,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787636606373646,3.25,2.0788418019897787,0.8315367207959116,0.14877,0.05276573918745412,0.1,-0.255,12.223589795699896,0.4,1.2,45,1185934392.4509542,0.06822382182812936,444144.3896567271,166097.709898917,213440.39364444825,0.06822382182812936,1.2333333333333332,0.04271719574208183,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839793.78135551,3392512.661048673,12291230.532519858,982423419.2467729,3285106.591526563,154228686.84104368,2353901.945237415,13324331.689701812,6795409.161747925
J1,3374.5860910107003,2899.5860910107003,154.84813651161747,280.82265671580745,141.18336873225056,146.83118484078815,337.458421547637,63.449245077662226,1444.8529028015776,330.1401747833597,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442830480296337,2.6193416314656477,0.13821149736875693,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787649657890313,3.25,2.078842564655276,0.8315370258621105,0.14877,0.052765739187454114,0.1,-0.255,12.223594280173023,0.4,1.2,45,1185935262.6195347,0.06822382182812936,444144.7155436356,166097.8317716018,213440.5502543969,0.06822382182812936,1.2333333333333332,0.04271718007041341,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839799.533732932,3392515.150274,12291239.551098533,982424140.0910264,3285109.0019436623,154228800.0049407,2353903.6723915697,13324341.466309069,6795414.147817625
J1,3374.587507377637,2899.587507377637,154.8482015621418,280.8226791568744,141.183443640428,146.83125711625038,337.45860881808045,63.449280288424525,1444.8537046136719,330.1403321817654,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442834765246902,2.619342358259187,0.13821153571855518,1.5,0.07,0.017,4.97,0.8,8.4,6,17.7876595290354,3.25,2.0788431414755446,0.8315372565902179,0.14877,0.05276573918745409,0.1,-0.255,12.223597671876204,0.4,1.2,45,1185935920.7469018,0.06822382182812936,444144.9620189717,166097.92394655617,213440.66870189723,0.06822382182812936,1.2333333333333332,0.0427171682176022,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839803.884380722,3392517.0329290954,12291246.372045156,982424685.2811673,3285110.824994386,154228885.59325004,2353904.978675712,13324348.860569151,6795417.918890267
J1,3374.5885786066146,2899.5885786066146,154.84825076125682,280.82269612953246,141.18350029510546,146.8313117797452,337.45875045477396,63.44930691908687,1444.85431104153,330.1404512255837,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442838006047064,2.6193429079487522,0.13821156472333146,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787666994796286,3.25,2.078843577737105,0.831537431094842,0.14877,0.0527657391874541,0.1,-0.255,12.223600237094177,0.4,1.2,45,1185936418.502888,0.06822382182812936,444145.1484336081,166097.99366047114,213440.7582863079,0.06822382182812936,1.2333333333333332,0.04271715925307084,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839807.1748699,3392518.4568219306,12291251.530874865,982425097.6202824,3285112.2038071444,154228950.32554263,2353905.9666467085,13324354.453008244,6795420.771034204
J1,3374.5893888002693,2899.5893888002693,154.84828797160935,280.822708966317,141.18354314426458,146.83135312292814,337.4588575776716,63.44932706043335,1444.854769696048,330.1405412609973,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442840457133935,2.619343323690795,0.13821158666026764,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787672641312874,3.25,2.0788439076911067,0.8315375630764428,0.14877,0.0527657391874541,0.1,-0.255,12.223602177223707,0.4,1.2,45,1185936794.9665163,0.06822382182812936,444145.2894230334,166098.0463866143,213440.8260409371,0.06822382182812936,1.2333333333333332,0.042717152473005456,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839809.663538101,3392519.5337429084,12291255.432609458,982425409.4812819,3285113.2466330826,154228999.28397697,2353906.7138705626,13324358.682691002,6795422.928172411
J1,3374.590001567255,2899.590001567255,154.84831611460217,280.8227186750528,141.18357555201075,146.83138439167095,337.45893859703705,63.449342293769504,1444.8551165863846,330.1406093567268,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442842310943707,2.619343638125453,0.1382116032516448,1.5,0.07,0.017,4.97,0.8,8.4,6,17.78767691189554,3.25,2.0788441572424223,0.831537662896969,0.14877,0.05276573918745409,0.1,-0.255,12.223603644585445,0.4,1.2,45,1185937079.6941044,0.06822382182812936,444145.3960563865,166098.0862645372,213440.87728522922,0.06822382182812936,1.2333333333333332,0.04271714734509745,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839811.5457717115,3392520.3482415457,12291258.383575754,982425645.3485037,3285114.035344906,154229036.31230018,2353907.2790121315,13324361.881691596,6795424.559662715
J1,3374.590465016174,2899.590465016174,154.84833739975534,280.8227260179782,141.1836000626902,146.8314080408969,337.45899987373554,63.449353815071134,1444.8553789470484,330.1406608589989,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442843713019994,2.619343875939161,0.1382116158000609,1.5,0.07,0.017,4.97,0.8,8.4,6,17.78768014182959,3.25,2.0788443459834607,0.8315377383933843,0.14877,0.0527657391874541,0.1,-0.255,12.22360475438275,0.4,1.2,45,1185937295.0397375,0.06822382182812936,444145.47670549795,166098.1164250729,213440.91604239575,0.06822382182812936,1.2333333333333332,0.042717143466750915,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839812.969345703,3392520.964264483,12291260.615455395,982425823.7399853,3285114.631864718,154229064.31762195,2353907.706440924,13324364.301164938,6795425.793594119
J1,3374.590815532611,2899.590815532611,154.8483534981762,280.82273157159074,141.18361860064695,146.83142592731747,337.45904621862746,63.449362528880634,1444.8555773760913,330.1406998112801,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442844773440518,2.619344055802795,0.13821162529069855,1.5,0.07,0.017,4.97,0.8,8.4,6,17.78768258469854,3.25,2.0788444887323774,0.831537795492951,0.14877,0.052765739187454114,0.1,-0.255,12.223605593746377,0.4,1.2,45,1185937457.9102957,0.06822382182812936,444145.53770216444,166098.13923613806,213440.94535527873,0.06822382182812936,1.2333333333333332,0.04271714053347429,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839814.046025491,3392521.430175949,12291262.303474216,982425958.6613197,3285115.083025547,154229085.49865228,2353908.0297145606,13324366.131064933,6795426.726843116
J1,3374.591080635768,2899.591080635768,154.8483656737596,280.82273577190745,141.18363262130444,146.83143945520382,337.4590812702711,63.449369119323144,1444.8557274522661,330.14072927173214,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.544284557545943,2.6193441918375426,0.1382116324686725,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787684432293137,3.25,2.0788445966964617,0.8315378386785848,0.14877,0.05276573918745409,0.1,-0.255,12.223606228575198,0.4,1.2,45,1185937581.09282,0.06822382182812936,444145.583835262,166098.15648863983,213440.96752524585,0.06822382182812936,1.2333333333333332,0.04271713831497417,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839814.860341693,3392521.7825548635,12291263.580159348,982426060.7052419,3285115.424248236,154229101.5183234,2353908.2742134007,13324367.51505786,6795427.432679509
J1,3374.591281139015,2899.591281139015,154.84837488241627,280.82273894869763,141.1836432254307,146.83144968663657,337.4591077805868,63.44937410381726,1444.855840958121,330.14075155330846,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.5442846182043648,2.6193442947235575,0.13821163789752916,1.5,0.07,0.017,4.97,0.8,8.4,6,17.787685829668867,3.25,2.07884467835203,0.8315378713408119,0.14877,0.052765739187454114,0.1,-0.255,12.223606708709934,0.4,1.2,45,1185937674.2584257,0.06822382182812936,444145.61872672086,166098.1695370798,213440.98429287114,0.06822382182812936,1.2333333333333332,0.042717136637074805,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,7839815.476226634,3392522.049066652,12291264.545743907,982426137.8832656,3285115.6823223312,154229113.63434693,2353908.4591331584,13324368.561801625,6795427.96651883
