name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep1_1/4,sweep2_1/4,sweep_le2,sweep_m,taper1,taper2,StotS,mission_energy,WP_hover,power_hover,power_climb,power_cruise,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
L1,19281.928437637755,18806.928437637755,192.59617764107338,715.9701057443075,588.6366021423436,761.2001417763081,1887.5003528579302,1295.87346830106,11830.377298721858,1534.7742904528725,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.3493715018010866,2.7514754703785806,0.2081132308489172,2.7875161303428793,5.797497490318892,0.25134590966602866,1.5,0.07,0.017,5.17,0.75,12.840218861766708,27.054988288154828,5.8,10.3,28.42607248587406,71.06528070603834,99.4913531919124,0.285714,0.714286,3.1626154831937705,3.752425560076953,1.2650461932775083,1.5009702240307812,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,9710373686.790901,0.003296300656767862,9071114.27810742,1277852.6386113656,1684741.9761067599,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",160118346.56390914,58715520.24008595,94561095.25724106,7754530173.292806,18298492.148660198,1167131180.3366106,46097402.15332062,272133428.3432226,138788048.45504352
L1,19673.652725930668,19198.652725930668,195.731207910511,727.6244800990463,595.0178309623959,777.4771375055102,1928.1928421468112,1323.8111145901012,12085.427582968288,1565.3705297480008,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.3745614274889317,2.7809767487322303,0.21034461776057536,2.8174038361072404,5.85965817067304,0.2540408367056975,1.5,0.07,0.017,5.17,0.75,12.97789149408374,27.34507146314085,5.8,10.3,29.03890821245019,72.59737216740584,101.63628037985603,0.285714,0.714286,3.196524998542793,3.7926590101443627,1.2786099994171174,1.5170636040577452,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,9919718960.10037,0.0032613326969469256,9266677.802130708,1305401.77508211,1721063.211603987,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",163570326.90003976,59981364.07150197,96599731.35607614,7921709551.849866,18692988.07266603,1192293280.5622635,47091212.8514373,278000334.0639213,141780170.37259984
L1,20050.603344489995,19575.603344489995,198.73397479890684,738.787169581996,601.114937242914,793.1461090372268,1967.3652709432524,1350.7051552133842,12330.950510509754,1594.8002171625603,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.3985604925670803,2.8090833461025997,0.2124705152471746,2.845878592427048,5.9188801879035635,0.25660836033428364,1.5,0.07,0.017,5.17,0.75,13.109055615145465,27.621440876883295,5.8,10.3,29.628851572582217,74.07223263253974,103.70108420512196,0.285714,0.714286,3.228831432301839,3.8309904128825645,1.2915325729207359,1.5323961651530258,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,10121244179.026407,0.0032287010681520422,9454936.08649369,1331921.8186002779,1756027.6739944145,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",166893359.14227578,61199922.53818955,98562214.57642056,8082643975.307449,19072747.673606146,1216515455.137552,48047899.93274978,283648082.59481066,144660522.12335345
L1,20413.210508526667,19938.210508526667,201.60980485044755,749.4779754501242,606.9409245209888,808.2241337795998,2005.0603327675744,1376.584901635759,12567.213673589515,1623.0987619326547,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.4214298856854333,2.8358669238123633,0.21449634355307082,2.8730129992927522,5.975314536029061,0.25905502677781367,1.5,0.07,0.017,5.17,0.75,13.234045644457694,27.88480116813562,5.8,10.3,30.196545537860292,75.49146953266579,105.68801507052608,0.285714,0.714286,3.2596171538073144,3.867517499047936,1.303846861522926,1.5470069996191746,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,10315168983.282272,0.0031982073361527313,9636094.311450314,1357441.6730161428,1789673.470590541,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",170091065.0202089,62372523.73116204,100450683.80319457,8237508843.999129,19438184.84652705,1239824103.4952958,48968506.07805672,289082829.34350944,147432242.9651898
L1,20761.905483378847,20286.905483378847,204.363832153885,759.7159835135008,612.5081448777248,822.7284203410667,2041.3210491408342,1401.4798905127402,12794.486720276933,1650.301442562164,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.4432270757133336,2.8613947867488854,0.21642719341511113,2.8988752431960014,6.029103029839376,0.2613869843041248,1.5,0.07,0.017,5.17,0.75,13.353175671494798,28.135814139250424,5.8,10.3,30.74263801962078,76.85670264839261,107.5993406680134,0.285714,0.714286,3.2889595249987185,3.9023320581484633,1.3155838099994874,1.5609328232593853,0.07563695663995235,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,10501714700.003305,0.003169674608373266,9810359.233589182,1381990.4642390683,1822039.0014712277,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",173167094.08802766,63500505.94473378,102267294.35369106,8386480905.80346,19789716.666299284,1262245827.8867602,49854081.978741825,294310777.00767547,150098496.2739145
L1,21097.118662241217,20622.118662241217,207.00100341350975,769.5195829864776,617.8283407058138,836.676219335154,2076.1905465968107,1425.4197305968885,13013.039956834697,1676.4432817718648,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.4640061092522725,2.8857302317973725,0.21826785241705754,2.9235294501268005,6.080379039061799,0.2636100150520596,1.5,0.07,0.017,5.17,0.75,13.466741081721072,28.37510218228839,5.8,10.3,31.267778510709316,78.1695557141075,109.43733422481682,0.285714,0.714286,3.3169313009165204,3.9355204136322315,1.3267725203666083,1.5742081654528928,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,10681103196.56992,0.0031429446523282725,9977938.11417822,1405597.3892728603,1853162.7604474225,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",176125104.8082438,64585210.73990803,104014206.80619165,8529737340.02903,20127761.22584589,1283807295.4975705,50705680.89085783,299338143.4253466,152662453.14692676
L1,21419.27791476471,20944.27791476471,209.526083034552,778.9064853925037,622.9126823535889,850.0847464896488,2109.7118644549373,1448.433970763286,13223.14314288791,1701.5589393882824,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.4838178754406917,2.908932857968041,0.22002282844666138,2.9470359997629325,6.129268141814639,0.2657295633614272,1.5,0.07,0.017,5.17,0.75,13.575020003850858,28.60325132846831,5.8,10.3,31.77261519050878,79.43164918053631,111.2042643710451,0.285714,0.714286,3.343600986170162,3.9671638458347167,1.3374403944680648,1.5868655383338868,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,10853555891.682396,0.003117875469434166,10139037.795343002,1428291.5860765208,1883083.1634844292,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",178968748.2448977,65627976.964662895,105693577.36966254,8667454967.67651,20452735.772584863,1304535119.5845726,51524353.940468445,304171133.86029005,155127278.26874796
L1,21728.807174361074,21253.807174361074,211.94365821528297,787.8937434938482,627.7718022523004,862.9711165905884,2141.9277896802705,1470.5519866317698,13425.064456367943,1725.6826211290702,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.5027103427271884,2.9310588436939575,0.22169637066962872,2.969451806400032,6.17588870888776,0.2677507611040234,1.5,0.07,0.017,5.17,0.75,13.678274603905134,28.820813974809543,5.8,10.3,32.257792437902786,80.64459399714339,112.90238643504618,0.285714,0.714286,3.3690331536712153,3.9973389701538893,1.3476132614684861,1.598935588061556,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,11019292905.78681,0.003094339241807654,10293863.906422388,1450102.02176315,1911838.4013015004,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",181701654.05458215,66630135.61684913,107307549.61047311,8799809572.98407,20765055.10746869,1324455757.3619096,52311146.090522826,308815917.19267166,157496117.76826254
L1,22026.1252359721,21551.1252359721,214.25814403578778,796.4977702089515,632.4158260216301,875.352286974443,2172.88071561395,1491.8028835775688,13619.069608070493,1748.8480014692755,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.520728771485341,2.952161195835717,0.22329248836357599,2.99083057121789,6.220352428407978,0.2696784504300829,1.5,0.07,0.017,5.17,0.75,13.776752247233343,29.028311332570564,5.8,10.3,32.72394870373258,81.80998629326645,114.53393499699902,0.285714,0.714286,3.393288730845651,4.0261180766394675,1.3573154923382607,1.610447230655787,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,11178532334.304262,0.003072220586356591,10442620.185042981,1471057.3969593486,1939466.3132776942,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",184327418.50242016,67593005.44963993,108858247.37499179,8926975323.041273,21065130.21543776,1343595422.647348,53067092.69070563,313278605.55128944,159772088.83115762
L1,22311.64473944965,21836.64473944965,216.47378853222168,804.7343574758073,636.854400959965,887.245009438884,2202.6125217501203,1512.2154141915078,13805.421088127587,1771.0881589735563,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.53791590569762,2.97228997417279,0.22481496789787245,3.011223009712341,6.262764778853649,0.27151720427545195,1.5,0.07,0.017,5.17,0.75,13.870686546139684,29.22623563465036,5.8,10.3,33.171714700217315,82.92940285166083,116.10111755187815,0.285714,0.714286,3.4164252576698733,4.0535694361512284,1.3665701030679493,1.6214277744604915,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,11331489629.135124,0.0030514150634356396,10585507.899340555,1491186.064413244,1966004.2801433594,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",186849594.26343337,68517889.23168497,110347768.76658005,9049124273.869461,21353367.099910095,1361980011.5226324,53793216.541293725,317565236.9802166,161958270.8599105
L1,22585.7713166266,22110.7713166266,218.59467774498833,812.6186950184059,641.0967222554264,898.6657895779861,2231.164472073932,1531.8179084834183,13984.377528815716,1792.43552265673,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.5543121464131824,2.991492494549284,0.22626738809896715,3.0306770575019626,6.303225457093026,0.2732713449188525,1.5,0.07,0.017,5.17,0.75,13.960298307896657,29.415052133100783,5.8,10.3,33.60171186990729,84.00439728087737,117.60610915078466,0.285714,0.714286,3.4384971201715913,4.079757577406489,1.3753988480686365,1.6319030309625955,0.07563695663995237,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,11478377075.65194,0.0030318278974843533,10722725.359383928,1510515.9601685156,1991489.1332388336,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",189271681.79846424,69406070.58465442,111778181.05247015,9166425952.757685,21630165.797212657,1379635039.4710436,54490525.410320155,321681760.7815178,164057697.9985741
L1,22848.902882711445,22373.902882711445,220.62474072944906,820.1653889738832,645.1515571971025,909.630852665064,2258.5771297686388,1550.6382153238396,14156.193169961456,1812.9218280920115,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.5699557092587195,3.009813513343385,0.2276531342030963,3.049238057213817,6.341828767070661,0.27494496083307246,1.5,0.07,0.017,5.17,0.75,14.045796395602462,29.595200912996418,5.8,10.3,34.01455110115847,85.03649680394406,119.05104790510254,0.285714,0.714286,3.459555762463661,4.104743538557061,1.3838223049854645,1.6418974154228245,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,11619403353.904364,0.003013372875057204,10854467.507266877,1529074.5458204292,2015957.0783838453,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",191597122.11870205,70258811.32998517,113151516.39071177,9279047007.84882,21895919.549703877,1396585588.6367393,55160009.95051157,325634025.2180063,166073352.86118323
