name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep1_1/4,sweep2_1/4,sweep_le2,sweep_m,taper1,taper2,StotS,mission_energy,WP_hover,power_hover,power_climb,power_cruise,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
L1,23101.42905486728,22626.42905486728,222.56775451829637,827.3884803399862,649.0272676203488,920.1561153084579,2284.8902863550575,1568.7036537943338,14321.117414805356,1832.5780821254434,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.5848827679329744,3.0272953955215023,0.22897541056738735,3.066948928738887,6.378663973905975,0.2765419220366295,1.5,0.07,0.017,5.17,0.75,14.127378512433676,29.767098544894548,5.8,10.3,34.410831660960824,86.0271995904333,120.43803125139412,0.285714,0.714286,3.4796498799097733,4.128585096379271,1.3918599519639094,1.6514340385517086,0.07563695663995237,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,11754773174.072235,0.0029959713919913557,10980925.576560337,1546888.7605426873,2039443.6326289275,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",193829290.77451986,71077349.28458267,114469768.28015886,9387150917.01896,22151014.11881166,1412856264.0083165,55802641.968699455,329427767.2968101,168008161.32137316
L1,23343.730682788057,22868.730682788057,224.42734902547508,834.3014632052407,652.7318307830379,930.2571621946912,2310.142903549464,1586.0409732697162,14479.394465581889,1851.434535178541,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.599127585328359,3.043978268201866,0.23023725228494182,3.0838503248071483,6.413815627459481,0.2780658941217275,1.5,0.07,0.017,5.17,0.75,14.205231918275375,29.93113959481091,5.8,10.3,34.79114031930854,86.97797256738423,121.76911288669277,0.285714,0.714286,3.4988255956343295,4.1513369757019305,1.3995302382537318,1.6605347902807723,0.07563695663995236,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,11884686977.349613,0.0029795516265125003,11102286.812888013,1563984.9817247686,2061983.5723590339,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",195971492.92322809,71862896.45216243,115734888.64763288,9490897749.00876,22395827.221370965,1428471157.466784,56419373.005847,333068604.38664037,169864988.2371866
L1,23576.1794777993,23101.1794777993,226.20701188242504,840.9173027275302,656.2728588395298,939.9492273115223,2334.3730663212223,1602.6763211895172,14631.263029296493,1869.5206602310575,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.61272263368545,3.059900161373921,0.2314415358284225,3.0999807735501967,6.447363858835652,0.27952035110890344,1.5,0.07,0.017,5.17,0.75,14.279534086411632,30.087698007899704,5.8,10.3,35.15605064223995,87.89024965190016,123.04630029414011,0.285714,0.714286,3.5171266222688753,4.1730510413175725,1.4068506489075503,1.669220416527029,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,12009340694.446562,0.0029640478191344673,11218734.24832662,1580388.9931915707,2083610.891393794,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",198026959.34691063,72616637.56298746,116948785.49617623,9590443970.56729,22630728.0745382,1443453818.7588634,57011133.190600865,336562027.4497986,171646633.9993973
L1,23799.137728520378,23324.137728520378,227.91009319836965,847.248452830314,659.6576170544377,949.247179111972,2357.6179458028537,1618.6352175936906,14776.956085255208,1886.8651376735356,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.6256987049882636,3.0750971371881786,0.23259098882914386,3.1153768094846352,6.479384652803139,0.28090858725759116,1.5,0.07,0.017,5.17,0.75,14.350453306878165,30.237128379747983,5.8,10.3,35.50612243325698,88.76543035469523,124.2715527879522,0.285714,0.714286,3.5345944105611244,4.193776474306239,1.41383776422445,1.6775105897224958,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,12128925554.777473,0.0029493996434801282,11330446.523155835,1596125.9600932354,2104358.7678818437,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",199998843.3060529,73339728.9200913,118113321.04689942,9685942294.073261,22856077.036220346,1457827232.562522,57578830.33346378,339913395.694675,173355831.80428427
L1,24012.958092458404,23537.958092458404,229.5398102373503,853.3068735893531,662.8930408779457,958.1655091408152,2379.913770856265,1633.9425356012612,14916.70070684893,1903.495845306486,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.638085012642816,3.0896034090374527,0.23368819908401472,3.1300730941531025,6.509950098704964,0.28223372794413226,1.5,0.07,0.017,5.17,0.75,14.41814924217478,30.379767127289828,5.8,10.3,35.84190130510778,89.60487870954947,125.44678001465725,0.285714,0.714286,3.551268286249945,4.213559934436868,1.420507314499978,1.6854239737747474,0.07563695663995233,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,12243627940.1816,0.002935551654804519,11437597.749208828,1611220.4096552609,2124259.5389214572,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",201890218.12748012,74033297.51477307,119230310.3144893,9777541560.718884,23072225.329421975,1471613800.9050207,58123349.23237206,343127932.47626483,174995245.5628951
L1,24217.983454082776,23742.983454082776,231.09925200567022,859.104048286386,665.9857519876258,966.7183236983362,2401.2958072321367,1648.6224871020838,15050.717930929732,1919.4398528408071,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.6499092853425026,3.1034514514876625,0.2347356228703695,3.1441025274950327,6.539128622088227,0.28349873970390016,1.5,0.07,0.017,5.17,0.75,14.482773440275757,30.51593356974506,5.8,10.3,36.1639183659236,90.40992248864984,126.57384085457345,0.285714,0.714286,3.5671855764226,4.2324457100894675,1.42687423056904,1.692978284035787,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,12353629277.707123,0.002922452805163733,11540357.409714587,1625696.2170692412,2143344.681958664,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",203704075.4364285,74698440.37829669,120301520.06312385,9865386654.889109,23279514.840204757,1484835330.2761729,58645551.163716376,346210722.2914376,176567468.36863318
L1,24414.54684097434,23939.54684097434,232.59138374433866,864.6510001096449,668.9420733877167,974.9193381633111,2421.79834337738,1662.6986130128826,15179.222668855558,1934.7234203235084,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.6611978539065775,3.1166721019790495,0.23573559263833854,3.1574963508800167,6.566985198993727,0.28470643952165536,1.5,0.07,0.017,5.17,0.75,14.544469809235562,30.645930928637394,5.8,10.3,36.47269000547668,91.18185266823436,127.65454267371103,0.285714,0.714286,3.5823817264127005,4.2504758569538685,1.4329526905650802,1.7001903427815475,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12459105966.596643,0.002910056015944197,11638890.291090177,1639576.5958844055,2161644.802119298,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",205443323.95257974,75336224.14039579,121328668.095446,9949618445.853594,23478277.980096795,1497513022.8524208,59146273.53572509,349166708.7327053,178075021.4536797
L1,24602.971390570514,24127.971390570514,234.01905132199104,869.9583084843958,671.7680436451624,982.7818736389737,2441.454682050053,1676.1937775204224,15302.423653934624,1949.3719999748896,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.671975731778644,3.129294655102297,0.23669032414160707,3.1702842426188154,6.593581554600481,0.2858595034436223,1.5,0.07,0.017,5.17,0.75,14.603375057144051,30.77004725480224,5.8,10.3,36.768717768899485,91.92192311288959,128.69064088178908,0.285714,0.714286,3.5968904081635595,4.267690326602252,1.438756163265424,1.7070761306409008,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12560229335.149538,0.002898317799923858,11733356.442642957,1652884.0923308467,2179189.6247246447,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",207110788.7787469,75947684.76843427,122313422.83248265,10030373753.317726,23668837.60480293,1509667471.3119383,59626329.683679774,352000693.2792887,179520353.57243726
L1,24783.570360852224,24308.570360852224,235.38498552458117,875.0361250197315,674.4694303319051,990.3188556228206,2460.297136993869,1689.1301657983784,15420.523420582078,1963.4102409788597,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.6822666897875265,3.141346950155006,0.23760192305992084,3.1824944066667102,6.61897634771163,0.2869604745757291,1.5,0.07,0.017,5.17,0.75,14.659619100723361,30.888556289320938,5.8,10.3,37.052488306602285,92.63135045034447,129.68383875694676,0.285714,0.714286,3.610743620867824,4.284127085897495,1.4442974483471298,1.7136508343589982,0.07563695663995237,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12657165623.61377,0.0028871979262405385,11823911.160588648,1665640.583068141,2196007.9923231895,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",208709211.1187695,76533827.46395819,123257403.14704244,10107785333.760345,23851506.981965613,1521318656.778324,60086508.788698606,354717334.81765944,180905840.75700632
L1,24956.64717905246,24481.64717905246,236.69180623890972,879.8941890607031,677.0517427346767,997.542814434089,2478.357034006896,1701.529284741055,15533.718311018341,1976.861996817785,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.6920933257006334,3.152855452599396,0.2384723911602979,3.194153655148184,6.643225342389927,0.28801177052472793,1.5,0.07,0.017,5.17,0.75,14.713325445463845,31.00171826448632,5.8,10.3,37.324473390367906,93.31131411170726,130.63578750207517,0.285714,0.714286,3.6239717845970065,4.2998222280840945,1.4495887138388026,1.719928891233638,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12750075989.683855,0.002876659122641351,11910704.993187387,1677867.2759088615,2212127.8656445066,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",210241248.36817285,77095626.69594066,124162178.41725576,10181981884.82431,24026589.80152543,1532485949.481425,60527575.90383661,357321149.7956216,182233786.39576703
L1,25122.495523119916,24647.495523119916,237.94202652775007,884.5418428374716,679.5202438865341,1004.4658871620984,2495.664715812405,1713.4119663074966,15642.19850579837,1989.7503347877896,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.701477129038033,3.163845329969542,0.23930363203842203,3.2052874852584554,6.666381567898116,0.28901569033228397,1.5,0.07,0.017,5.17,0.75,14.764611539857862,31.109780650191205,5.8,10.3,37.58512998670758,93.96295651485543,131.548086501563,0.285714,0.714286,3.636603827551198,4.31481007630946,1.4546415310204792,1.725924030523784,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12839116533.559301,0.0028666668102188455,11993883.764152477,1689584.7131161857,2227576.327946879,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",211709474.5273661,77634026.35230187,125029268.77059774,10253088065.327723,24194380.222941805,1543188111.7692194,60950272.07304381,359816512.9245743,183506421.5915329
L1,25281.399431254726,24806.399431254726,239.13805659497325,888.988046205531,681.8799619684391,1011.0998209247967,2512.249550205243,1724.798373114417,15746.148074871035,2002.0975473702888,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.710438541562083,3.174340522714055,0.2400974564769667,3.2159201510340885,6.688495467968013,0.2899744209464176,1.5,0.07,0.017,5.17,0.75,14.813589105998922,31.212978850517395,5.8,10.3,37.834900379546546,94.58738337115011,132.42228375069666,0.285714,0.714286,3.64866726748742,4.329123280238196,1.459466906994968,1.7316493120952785,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,12924438339.854145,0.002857188866535027,12073588.611800918,1700812.7769190518,2242379.5922885714,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",213116380.89270613,78149939.99332276,125860145.49200983,10321224528.73214,24355162.954168666,1553443303.1450999,61355314.53011954,362207658.35402757,184725905.76055405
L1,25433.63343535366,24958.63343535366,240.28220763964882,893.2413909732056,684.1357011240991,1017.4559772501891,2528.139941005398,1735.7080059564332,15845.745046233367,2013.9251651713184,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.7189970138114727,3.184363810406129,0.24085558745352187,3.226074730430313,6.709615040308429,0.2908900432697603,1.5,0.07,0.017,5.17,0.75,14.860364448561933,31.31153685477267,5.8,10.3,38.07421233518679,95.1856640978434,133.2598764330302,0.285714,0.714286,3.6601882878231367,4.342792906348498,1.4640753151292547,1.7371171625393993,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,13006187533.948347,0.002848195413617907,12149956.041695032,1711570.6969278078,2256563.0113047464,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",214464376.98569906,78644251.19238383,126656231.57265778,10386507968.143763,24509213.357844364,1563269087.0409884,61743396.96622561,364498681.250851,185894327.437934
L1,25579.46271466745,25104.46271466745,241.3766955986155,897.3101148145358,686.2920517269138,1023.5453374141464,2543.3633414025253,1746.1597129678205,15941.16148957063,2025.2539711722625,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,2.727171058008543,3.193936873706159,0.24157966482725773,3.235773188095268,6.729785967163522,0.29176453781980827,1.5,0.07,0.017,5.17,0.75,14.905038743962075,31.405667846763105,5.8,10.3,38.30347930327768,95.75883232050582,134.0623116237835,0.285714,0.714286,3.6711918088576545,4.355848522435937,1.4684767235430618,1.742339408974375,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,13084505350.639572,0.002839658627806676,12223117.990774743,1721877.0591685625,2270151.0891185,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",215755791.68502754,79117813.95108056,127418902.37847362,10449051171.137552,24656797.580661044,1572682439.0688875,62115189.85579241,366693539.7232423,187013705.25885358
