name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,powertrain_weight,nacelle_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,cm,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep_le2,sweep1_1/4,sweep2_1/4,sweep_m,taper1,taper2,StotS,mission_energy,power_hover,power_climb,power_cruise,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
W1,3089.705118461523,2614.705118461523,139.35725779179643,152.14818629227224,304.793361616563,129.82327726655407,154.95842073498974,309.0581929072119,1118.4043661816213,306.1620556705146,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9826519984670681,1.88499109321327,0.08832712561033942,0.9577706941574046,1.933960055510144,0.08625940286342992,1.5,0.07,0.018,5.15,-2.56,0.63,8.796625101661926,9.025146925714004,9.5,10,8.145327703072494,8.145327703072494,16.29065540614499,0.5,0.5,1.322800767167207,1.2893067036734294,0.5291203068668828,0.5157226814693717,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1223981738.3491664,1084708.9451449283,172261.4440929179,210102.19517774362,0.014875063704850842,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19146688.871383574,7118395.086929809,12747346.862875924,967058359.7292789,3368558.0123792407,159844966.68286493,5560107.888388665,32541268.354347847,16596046.860717403,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3089.055062355187,2614.055062355187,139.3273277542082,152.11550912133143,304.7643071946872,129.7882047384609,154.91445827351274,308.9705115870525,1118.0870693956133,306.08767429032105,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.982512596991316,1.884723683651611,0.08831459530288753,0.9576348224058527,1.9336856990887412,0.0862471658883101,1.5,0.07,0.018,5.15,-2.56,0.63,8.795377190374184,9.023866595747458,9.5,10,8.143016833784682,8.143016833784682,16.286033667569363,0.5,0.5,1.322613111334464,1.289123799392494,0.5290452445337855,0.5156495197569976,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1223634488.7465594,1084401.2079145892,172212.57267912835,210042.5881578867,0.014877174218078576,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19141256.862152137,7116375.5634453595,12743730.378255498,966784000.545157,3367602.3360039266,159799617.88441455,5558530.458600132,32532036.237437677,16591338.481093215,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3088.573113829691,2613.573113829691,139.30513674264998,152.0912813041795,304.74276423214985,129.7622024942075,154.88186516650111,308.9055059764735,1117.8518303358944,306.03252757763534,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9824092340672902,1.8845254057348502,0.08830530437386268,0.9575340766895172,1.9334822702384478,0.08623809245832821,1.5,0.07,0.018,5.15,-2.56,0.63,8.7944518934293,9.022917261112756,9.5,10,8.141303590088652,8.141303590088652,16.282607180177305,0.5,0.5,1.3224739689367369,1.2889881801589653,0.5289895875746947,0.5155952720635861,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1223377043.119603,1084173.0561655078,172176.3401487846,209998.3964108469,0.014878739500829486,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19137229.65229582,7114878.31914125,12741049.17101006,966580594.7769797,3366893.8119285544,159765996.96804452,5557360.975905723,32525191.684965234,16587847.75933227,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3088.215795777577,2613.215795777577,139.2886836990082,152.0733181152595,304.72679103349344,129.74292455318763,154.85770079097645,308.8573111239643,1117.6774252086057,305.9916412530821,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9823325942630176,1.8843783899564612,0.08829841549190923,0.9574593774484297,1.9333314352324062,0.08623136484391083,1.5,0.07,0.018,5.15,-2.56,0.63,8.79376581979682,9.022213364417896,9.5,10,8.140033399308088,8.140033399308088,16.280066798616176,0.5,0.5,1.3223707999694467,1.2888876234882707,0.5289483199877787,0.5155550493953083,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1223186174.148298,1084003.905536835,172149.4775219991,209965.632858413,0.014879900313053196,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19134243.897938315,7113768.2692891825,12739061.336627934,966429790.7016162,3366368.5155270984,159741070.57951835,5556493.926962301,32520117.166105054,16585259.754713578,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.95087709416,2612.95087709416,139.2764849614,152.0599997145422,304.7149477159345,129.7286318311031,154.8397852520003,308.8215793187829,1117.5481207350674,305.9613275653301,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9822757694269625,1.884269384621914,0.08829330770762768,0.9574039914493594,1.9332195981188989,0.08622637663197666,1.5,0.07,0.018,5.15,-2.56,0.63,8.793257128235599,9.021691457888194,9.5,10,8.13909167613328,8.13909167613328,16.27818335226656,0.5,0.5,1.3222943049978342,1.288813065412599,0.5289177219991337,0.5155252261650397,0.04685811297907601,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1223044663.3324578,1083878.4967640021,172129.56149161432,209941.3418644236,0.01488076111805533,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19132030.25088956,7112945.275069037,12737587.55037946,966317984.1172836,3365979.059232447,159722590.081865,5555851.0943294335,32516354.902920064,16583341.000489233,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.7544629828467,2612.7544629828467,139.26744049079116,152.0501250957321,304.70616657073805,129.7180350837664,154.82650251699664,308.79508745046337,1117.4522532839635,305.93885249039533,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9822336368815439,1.884188563056423,0.08828952056158078,0.9573629257238171,1.9331366769423233,0.08622267814236423,1.5,0.07,0.018,5.15,-2.56,0.63,8.792879960929973,9.021304492397508,9.5,10,8.138393474455146,8.138393474455146,16.276786948910292,0.5,0.5,1.3222375881097705,1.2887577846282154,0.5288950352439082,0.5155031138512862,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1222939745.9939697,1083785.5176189765,172114.79557503888,209923.33231212563,0.014881399422752026,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19130389.033889093,7112335.100061172,12736494.872552877,966235089.7520438,3365690.312979028,159708888.481629,5555374.4926751135,32513565.528569296,16581918.419570342,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.608838426692,2612.608838426692,139.26073468250283,152.04280379374282,304.6996558929873,129.71017851931387,154.81665452682122,308.7754460393485,1117.381175925547,305.9221890464281,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9822023981050079,1.8841286386725868,0.08828671261803278,0.9573324779307691,1.9330751958217456,0.0862199359322895,1.5,0.07,0.018,5.15,-2.56,0.63,8.792600313805405,9.021017580501479,9.5,10,8.137875818771676,8.137875818771676,16.27575163754335,0.5,0.5,1.3221955359105875,1.288716797214497,0.528878214364235,0.5154867188857989,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,1222861958.9329188,1083716.5816877487,172103.84793501403,209909.9797989539,0.014881872723073841,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19129172.214544892,7111882.70848059,12735684.747191038,966173630.8059572,3365476.2328015594,159698729.93939546,5555021.13409286,32511497.45063246,16580863.699822556,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.500869719788,2612.500869719788,139.25576282232367,152.03737559057103,304.6948286494599,129.70435353706768,154.80935306976852,308.7608835837452,1117.3284780378908,305.90983442896123,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821792365362271,1.8840842085478589,0.08828463070622858,0.9573099028260084,1.9330296114755943,0.08621790275768086,1.5,0.07,0.018,5.15,-2.56,0.63,8.792392973223341,9.020804853552772,9.5,10,8.137492020588123,8.137492020588123,16.274984041176246,0.5,0.5,1.3221643568756902,1.2886864076503959,0.5288657427502761,0.5154745630601584,0.04685811297907601,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1222804286.364668,1083665.4714883796,172095.73118001668,209900.08003263272,0.01488222366463913,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19128270.045267273,7111547.298144289,12735084.107321234,966128064.162676,3365317.510342075,159691198.23409164,5554759.148401712,32509964.14465139,16580081.71377221,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.420819562142,2612.420819562142,139.25207655755173,152.03335098138933,304.6912495751965,129.70003478879153,154.80393963609143,308.75008671306387,1117.289406861044,305.90067444901337,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821620637733003,1.8840512665651292,0.08828308710708009,0.9572931648871504,1.9329958137144387,0.08621639529392168,1.5,0.07,0.018,5.15,-2.56,0.63,8.792239243970602,9.02064713066738,9.5,10,8.137207465601762,8.137207465601762,16.274414931203523,0.5,0.5,1.3221412396948273,1.2886638758096256,0.5288564958779309,0.5154655503238502,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1222761526.8687265,1083627.57745264,172089.71326954564,209892.7401649856,0.014882483875156559,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19127601.160479665,7111298.618792063,12734638.781946378,966094280.2207164,3365199.83061031,159685614.09015387,5554564.907423077,32508827.3235792,16579501.935025394,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.361468673069,2612.361468673069,139.24934346693763,152.0303670336101,304.6885959407705,129.69683278248567,154.79992600814606,308.742081697306,1117.260438709477,305.8938830343358,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821493313497357,1.8840268423487718,0.08828194263439058,0.9572807548557508,1.9329707549971895,0.08621527761314006,1.5,0.07,0.018,5.15,-2.56,0.63,8.792125264294269,9.020530189986884,9.5,10,8.13699649084648,8.13699649084648,16.27399298169296,0.5,0.5,1.322124099893875,1.2886471699981261,0.5288496399575501,0.5154588679992504,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1222729824.123652,1083599.4820570224,172085.25147042144,209887.29824038444,0.014882676809247479,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19127105.235926796,7111114.242949099,12734308.608811187,966069232.1307899,3365112.580504699,159681473.8942086,5554420.893278546,32507984.461710673,16579072.075472444,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.317464605822,2612.317464605822,139.2473170843232,152.02815465913892,304.68662845931925,129.69445874692275,154.79695021904118,308.73614660840366,1117.238961105924,305.88884772274906,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821398911536031,1.8840087335109983,0.08828109408842429,0.957271553690723,1.9329521757216526,0.08621444893148819,1.5,0.07,0.018,5.15,-2.56,0.63,8.792040756384658,9.020443486701044,9.5,10,8.136840069676728,8.136840069676728,16.273680139353456,0.5,0.5,1.3221113919375427,1.2886347838144347,0.5288445567750171,0.515453913525774,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,1222706319.0343235,1083578.6515332882,172081.9433976746,209883.26348176753,0.014882819859529137,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19126737.546917915,7110977.54277854,12734063.81142792,966050660.9442934,3365047.8914211043,159678404.26489726,5554314.118129458,32507359.545998644,16578753.36845931,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.2848389822966,2612.2848389822966,139.24581467313922,152.0265143489008,304.68516971362897,129.6926985842329,154.79474390291128,308.7317462016827,1117.2230371336668,305.88511442413363,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821328919239611,1.8839953071041369,0.08828046495233467,0.9572647316855337,1.9329384005188661,0.08621383452336574,1.5,0.07,0.018,5.15,-2.56,0.63,8.791978099819305,9.020379202421374,9.5,10,8.136724095547608,8.136724095547608,16.273448191095216,0.5,0.5,1.32210196989764,1.288625600345911,0.528840787959056,0.5154502401383644,0.04685811297907602,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1222688891.839085,1083563.2073203789,172079.4907190731,209880.27202212345,0.014882925922847838,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19126464.93412095,7110876.1902362,12733882.31321141,966036891.8541887,3364999.929497887,159676128.3735543,5554234.95266262,32506896.219611365,16578517.072001798,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
W1,3087.260649580673,2612.260649580673,139.2447007477101,152.02529818164558,304.6840881599733,129.69139355929187,154.79310808958914,308.72848363933286,1117.211230735841,305.8823464672892,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,0.9821277025025612,1.8839853523967403,0.0882799984935308,0.9572596736632185,1.9329281872045758,0.08621337898428187,1.5,0.07,0.018,5.15,-2.56,0.63,8.79193164451812,9.02033154028802,9.5,10,8.136638109671484,8.136638109671484,16.273276219342968,0.5,0.5,1.3220949841380631,1.2886187914697174,0.5288379936552253,0.515447516587887,0.046858112979076015,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,1222675970.917304,1083551.756627124,172077.67224697073,209878.05408541337,0.01488300456208597,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",19126262.81274812,7110801.045139467,12733747.746275835,966026683.1353555,3364964.3694292763,159674440.9755753,5554176.257571942,32506552.69881372,16578341.876394998,501.49669010724557,-6370.932572819003,12305.819653227862,-601.9455727576116,32552.8842674665,-6369.615706865474,19320.30365938326,0.0
